"d05","d06","d07","d08","d09","d095","d099","d0995"
0.00158002350289805,0.00219798325140217,0.00309055982839883,0.00456156078555575,0.00779665460032813,0.0122131826677301,0.02894408,0.0395590983015718
0.0015747008744538,0.00219058220406168,0.00308016192422521,0.00454623924777392,0.00777058056692749,0.0121726546809939,0.02885185,0.0394367711854491
0.00156937824600955,0.0021831811567212,0.0030697640200516,0.00453091770999209,0.00774450653352685,0.0121321266942577,0.02875962,0.0393144440693265
0.00156405561756529,0.00217578010938071,0.00305936611587798,0.00451559617221027,0.0077184325001262,0.0120915987075215,0.02866739,0.0391921169532038
0.00155873298912104,0.00216837906204023,0.00304896821170436,0.00450027463442844,0.00769235846672556,0.0120510707207853,0.02857516,0.0390697898370811
0.00155341036067679,0.00216097801469974,0.00303857030753075,0.00448495309664661,0.00766628443332492,0.0120105427340491,0.02848293,0.0389474627209585
0.00154808773223254,0.00215357696735925,0.00302817240335713,0.00446963155886478,0.00764021039992428,0.0119700147473129,0.0283907,0.0388251356048358
0.00154276510378829,0.00214617592001877,0.00301777449918351,0.00445431002108295,0.00761413636652364,0.0119294867605767,0.02829847,0.0387028084887131
0.00153744247534404,0.00213877487267828,0.0030073765950099,0.00443898848330112,0.007588062333123,0.0118889587738405,0.02820624,0.0385804813725905
0.00153211984689979,0.0021313738253378,0.00299697869083628,0.00442366694551929,0.00756198829972235,0.0118484307871043,0.02811401,0.0384581542564678
0.00152679721845553,0.00212397277799731,0.00298658078666267,0.00440834540773747,0.00753591426632171,0.0118079028003682,0.02802178,0.0383358271403451
0.00152147459001128,0.00211657173065682,0.00297618288248905,0.00439302386995564,0.00750984023292107,0.011767374813632,0.02792955,0.0382135000242224
0.00151615196156703,0.00210917068331634,0.00296578497831543,0.00437770233217381,0.00748376619952043,0.0117268468268958,0.02783732,0.0380911729080998
0.00151082933312278,0.00210176963597585,0.00295538707414182,0.00436238079439198,0.00745769216611979,0.0116863188401596,0.02774509,0.0379688457919771
0.00150550670467853,0.00209436858863537,0.0029449891699682,0.00434705925661015,0.00743161813271915,0.0116457908534234,0.02765286,0.0378465186758544
0.00150018407623428,0.00208696754129488,0.00293459126579459,0.00433173771882832,0.0074055440993185,0.0116052628666872,0.02756063,0.0377241915597318
0.00149486144779002,0.0020795664939544,0.00292419336162097,0.00431641618104649,0.00737947006591786,0.011564734879951,0.0274684,0.0376018644436091
0.00148953881934577,0.00207216544661391,0.00291379545744735,0.00430109464326467,0.00735339603251722,0.0115242068932148,0.02737617,0.0374795373274864
0.00148421619090152,0.00206476439927342,0.00290339755327374,0.00428577310548284,0.00732732199911658,0.0114836789064786,0.02728394,0.0373572102113638
0.00147889356245727,0.00205736335193294,0.00289299964910012,0.00427045156770101,0.00730124796571594,0.0114431509197424,0.02719171,0.0372348830952411
0.00147357093401302,0.00204996230459245,0.00288260174492651,0.00425513002991918,0.0072751739323153,0.0114026229330062,0.02709948,0.0371125559791184
0.00146824830556877,0.00204256125725197,0.00287220384075289,0.00423980849213735,0.00724909989891465,0.0113620949462701,0.02700725,0.0369902288629958
0.00146292567712452,0.00203516020991148,0.00286180593657927,0.00422448695435552,0.00722302586551401,0.0113215669595339,0.02691502,0.0368679017468731
0.00145760304868026,0.002027759162571,0.00285140803240566,0.00420916541657369,0.00719695183211337,0.0112810389727977,0.02682279,0.0367455746307504
0.00145228042023601,0.00202035811523051,0.00284101012823204,0.00419384387879187,0.00717087779871273,0.0112405109860615,0.02673056,0.0366232475146278
0.00144695779179176,0.00201295706789002,0.00283061222405842,0.00417852234101004,0.00714480376531209,0.0111999829993253,0.02663833,0.0365009203985051
0.00144163516334751,0.00200555602054954,0.00282021431988481,0.00416320080322821,0.00711872973191145,0.0111594550125891,0.0265461,0.0363785932823824
0.00143631253490326,0.00199815497320905,0.00280981641571119,0.00414787926544638,0.0070926556985108,0.0111189270258529,0.02645387,0.0362562661662598
0.00143098990645901,0.00199075392586857,0.00279941851153758,0.00413255772766455,0.00706658166511016,0.0110783990391167,0.02636164,0.0361339390501371
0.00142566727801475,0.00198335287852808,0.00278902060736396,0.00411723618988272,0.00704050763170952,0.0110378710523805,0.02626941,0.0360116119340144
0.0014203446495705,0.0019759518311876,0.00277862270319034,0.00410191465210089,0.00701443359830888,0.0109973430656443,0.02617718,0.0358892848178917
0.00141502202112625,0.00196855078384711,0.00276822479901673,0.00408659311431907,0.00698835956490824,0.0109568150789081,0.02608495,0.0357669577017691
0.001409699392682,0.00196114973650662,0.00275782689484311,0.00407127157653724,0.0069622855315076,0.0109162870921719,0.02599272,0.0356446305856464
0.00140437676423775,0.00195374868916614,0.0027474289906695,0.00405595003875541,0.00693621149810695,0.0108757591054358,0.02590049,0.0355223034695237
0.0013990541357935,0.00194634764182565,0.00273703108649588,0.00404062850097358,0.00691013746470631,0.0108352311186996,0.02580826,0.0353999763534011
0.00139373150734925,0.00193894659448517,0.00272663318232226,0.00402530696319175,0.00688406343130567,0.0107947031319634,0.02571603,0.0352776492372784
0.00138840887890499,0.00193154554714468,0.00271623527814865,0.00400998542540992,0.00685798939790503,0.0107541751452272,0.0256238,0.0351553221211557
0.00138308625046074,0.0019241444998042,0.00270583737397503,0.0039946638876281,0.00683191536450439,0.010713647158491,0.02553157,0.0350329950050331
0.00137776362201649,0.00191674345246371,0.00269543946980141,0.00397934234984627,0.00680584133110375,0.0106731191717548,0.02543934,0.0349106678889104
0.00137244099357224,0.00190934240512322,0.0026850415656278,0.00396402081206444,0.0067797672977031,0.0106325911850186,0.02534711,0.0347883407727877
0.00136711836512799,0.00190194135778274,0.00267464366145418,0.00394869927428261,0.00675369326430246,0.0105920631982824,0.02525488,0.0346660136566651
0.00136179573668374,0.00189454031044225,0.00266424575728057,0.00393337773650078,0.00672761923090182,0.0105515352115462,0.02516265,0.0345436865405424
0.00135647310823948,0.00188713926310177,0.00265384785310695,0.00391805619871895,0.00670154519750118,0.01051100722481,0.02507042,0.0344213594244197
0.00135115047979523,0.00187973821576128,0.00264344994893333,0.00390273466093712,0.00667547116410054,0.0104704792380738,0.02497819,0.034299032308297
0.00134582785135098,0.0018723371684208,0.00263305204475972,0.00388741312315529,0.0066493971306999,0.0104299512513377,0.02488596,0.0341767051921744
0.00134050522290673,0.00186493612108031,0.0026226541405861,0.00387209158537347,0.00662332309729925,0.0103894232646015,0.02479373,0.0340543780760517
0.00133518259446248,0.00185753507373982,0.00261225623641249,0.00385677004759164,0.00659724906389861,0.0103488952778653,0.0247015,0.033932050959929
0.00132985996601823,0.00185013402639934,0.00260185833223887,0.00384144850980981,0.00657117503049797,0.0103083672911291,0.02460927,0.0338097238438064
0.00132453733757398,0.00184273297905885,0.00259146042806525,0.00382612697202798,0.00654510099709733,0.0102678393043929,0.02451704,0.0336873967276837
0.00131921470912972,0.00183533193171837,0.00258106252389164,0.00381080543424615,0.00651902696369669,0.0102273113176567,0.02442481,0.033565069611561
0.00131389208068547,0.00182793088437788,0.00257066461971802,0.00379548389646432,0.00649295293029605,0.0101867833309205,0.02433258,0.0334427424954384
0.00130856945224122,0.00182052983703739,0.00256026671554441,0.00378016235868249,0.0064668788968954,0.0101462553441843,0.02424035,0.0333204153793157
0.00130324682379697,0.00181312878969691,0.00254986881137079,0.00376484082090067,0.00644080486349476,0.0101057273574481,0.02414812,0.033198088263193
0.00129792419535272,0.00180572774235642,0.00253947090719717,0.00374951928311884,0.00641473083009412,0.0100651993707119,0.02405589,0.0330757611470704
0.00129260156690847,0.00179832669501594,0.00252907300302356,0.00373419774533701,0.00638865679669348,0.0100246713839757,0.02396366,0.0329534340309477
0.00128727893846421,0.00179092564767545,0.00251867509884994,0.00371887620755518,0.00636258276329284,0.00998414339723955,0.02387143,0.032831106914825
0.00128195631001996,0.00178352460033497,0.00250827719467632,0.00370355466977335,0.0063365087298922,0.00994361541050336,0.0237792,0.0327087797987024
0.00127663368157571,0.00177612355299448,0.00249787929050271,0.00368823313199152,0.00631043469649155,0.00990308742376717,0.02368697,0.0325864526825797
0.00127131105313146,0.00176872250565399,0.00248748138632909,0.00367291159420969,0.00628436066309091,0.00986255943703098,0.02359474,0.032464125566457
0.00126598842468721,0.00176132145831351,0.00247708348215548,0.00365759005642787,0.00625828662969027,0.00982203145029479,0.02350251,0.0323417984503344
0.00126066579624296,0.00175392041097302,0.00246668557798186,0.00364226851864604,0.00623221259628963,0.00978150346355859,0.02341028,0.0322194713342117
0.00125534316779871,0.00174651936363254,0.00245628767380824,0.00362694698086421,0.00620613856288899,0.0097409754768224,0.02331805,0.032097144218089
0.00125002053935445,0.00173911831629205,0.00244588976963463,0.00361162544308238,0.00618006452948835,0.00970044749008621,0.02322582,0.0319748171019663
0.0012446979109102,0.00173171726895157,0.00243549186546101,0.00359630390530055,0.0061539904960877,0.00965991950335002,0.02313359,0.0318524899858437
0.00123937528246595,0.00172431622161108,0.0024250939612874,0.00358098236751872,0.00612791646268706,0.00961939151661383,0.02304136,0.031730162869721
0.0012340526540217,0.00171691517427059,0.00241469605711378,0.0035656608297369,0.00610184242928642,0.00957886352987764,0.02294913,0.0316078357535983
0.00122873002557745,0.00170951412693011,0.00240429815294016,0.00355033929195507,0.00607576839588578,0.00953833554314145,0.0228569,0.0314855086374757
0.0012234073971332,0.00170211307958962,0.00239390024876655,0.00353501775417324,0.00604969436248514,0.00949780755640526,0.02276467,0.031363181521353
0.00121808476868894,0.00169471203224914,0.00238350234459293,0.00351969621639141,0.0060236203290845,0.00945727956966907,0.02267244,0.0312408544052303
0.00121276214024469,0.00168731098490865,0.00237310444041931,0.00350437467860958,0.00599754629568385,0.00941675158293287,0.02258021,0.0311185272891077
0.00120743951180044,0.00167990993756817,0.0023627065362457,0.00348905314082775,0.00597147226228321,0.00937622359619668,0.02248798,0.030996200172985
0.00120211688335619,0.00167250889022768,0.00235230863207208,0.00347373160304592,0.00594539822888257,0.00933569560946049,0.02239575,0.0308738730568623
0.00119679425491194,0.00166510784288719,0.00234191072789847,0.00345841006526409,0.00591932419548193,0.0092951676227243,0.02230352,0.0307515459407397
0.00119147162646769,0.00165770679554671,0.00233151282372485,0.00344308852748227,0.00589325016208129,0.00925463963598811,0.02221129,0.030629218824617
0.00118614899802344,0.00165030574820622,0.00232111491955123,0.00342776698970044,0.00586717612868065,0.00921411164925192,0.02211906,0.0305068917084943
0.00118082636957918,0.00164290470086574,0.00231071701537762,0.00341244545191861,0.00584110209528001,0.00917358366251573,0.02202683,0.0303845645923716
0.00117550374113493,0.00163550365352525,0.002300319111204,0.00339712391413678,0.00581502806187936,0.00913305567577954,0.0219346,0.030262237476249
0.00117018111269068,0.00162810260618477,0.00228992120703039,0.00338180237635495,0.00578895402847872,0.00909252768904335,0.02184237,0.0301399103601263
0.00116485848424643,0.00162070155884428,0.00227952330285677,0.00336648083857312,0.00576287999507808,0.00905199970230715,0.02175014,0.0300175832440036
0.00115953585580218,0.00161330051150379,0.00226912539868315,0.00335115930079129,0.00573680596167744,0.00901147171557096,0.02165791,0.029895256127881
0.00115421322735793,0.00160589946416331,0.00225872749450954,0.00333583776300947,0.0057107319282768,0.00897094372883477,0.02156568,0.0297729290117583
0.00114889059891367,0.00159849841682282,0.00224832959033592,0.00332051622522764,0.00568465789487616,0.00893041574209858,0.02147345,0.0296506018956356
0.00114356797046942,0.00159109736948234,0.00223793168616231,0.00330519468744581,0.00565858386147551,0.00888988775536239,0.02138122,0.029528274779513
0.00113824534202517,0.00158369632214185,0.00222753378198869,0.00328987314966398,0.00563250982807487,0.0088493597686262,0.02128899,0.0294059476633903
0.00113292271358092,0.00157629527480136,0.00221713587781507,0.00327455161188215,0.00560643579467423,0.00880883178189001,0.02119676,0.0292836205472676
0.00112760008513667,0.00156889422746088,0.00220673797364146,0.00325923007410032,0.00558036176127359,0.00876830379515382,0.02110453,0.029161293431145
0.00112227745669242,0.00156149318012039,0.00219634006946784,0.0032439085363185,0.00555428772787295,0.00872777580841762,0.0210123,0.0290389663150223
0.00111695482824817,0.00155409213277991,0.00218594216529422,0.00322858699853667,0.0055282136944723,0.00868724782168143,0.02092007,0.0289166391988996
0.00111163219980391,0.00154669108543942,0.00217554426112061,0.00321326546075484,0.00550213966107166,0.00864671983494524,0.02082784,0.028794312082777
0.00110630957135966,0.00153929003809894,0.00216514635694699,0.00319794392297301,0.00547606562767102,0.00860619184820905,0.02073561,0.0286719849666543
0.00110098694291541,0.00153188899075845,0.00215474845277338,0.00318262238519118,0.00544999159427038,0.00856566386147286,0.02064338,0.0285496578505316
0.00109566431447116,0.00152448794341796,0.00214435054859976,0.00316730084740935,0.00542391756086974,0.00852513587473667,0.02055115,0.028427330734409
0.00109034168602691,0.00151708689607748,0.00213395264442614,0.00315197930962752,0.0053978435274691,0.00848460788800048,0.02045892,0.0283050036182863
0.00108501905758266,0.00150968584873699,0.00212355474025253,0.0031366577718457,0.00537176949406845,0.00844407990126429,0.02036669,0.0281826765021636
0.0010796964291384,0.00150228480139651,0.00211315683607891,0.00312133623406387,0.00534569546066781,0.0084035519145281,0.02027446,0.0280603493860409
0.00107437380069415,0.00149488375405602,0.0021027589319053,0.00310601469628204,0.00531962142726717,0.0083630239277919,0.02018223,0.0279380222699183
0.0010690511722499,0.00148748270671554,0.00209236102773168,0.00309069315850021,0.00529354739386653,0.00832249594105571,0.02009,0.0278156951537956
0.00106638384762014,0.00148377309149702,0.00208714610040361,0.00308299940760663,0.00528041471826699,0.0083019747998702,0.02004215,0.0277512117293966
0.00106371652299037,0.0014800634762785,0.00208193117307554,0.00307530565671304,0.00526728204266745,0.0082814536586847,0.0199943,0.0276867283049976
0.0010610491983606,0.00147635386105999,0.00207671624574747,0.00306761190581946,0.00525414936706791,0.00826093251749919,0.01994645,0.0276222448805986
0.00105838187373084,0.00147264424584147,0.0020715013184194,0.00305991815492588,0.00524101669146837,0.00824041137631368,0.0198986,0.0275577614561996
0.00105571454910107,0.00146893463062296,0.00206628639109134,0.0030522244040323,0.00522788401586882,0.00821989023512817,0.01985075,0.0274932780318006
0.00105304722447131,0.00146522501540444,0.00206107146376327,0.00304453065313872,0.00521475134026928,0.00819936909394267,0.0198029,0.0274287946074016
0.00105037989984154,0.00146151540018593,0.0020558565364352,0.00303683690224513,0.00520161866466974,0.00817884795275716,0.01975505,0.0273643111830026
0.00104771257521177,0.00145780578496741,0.00205064160910713,0.00302914315135155,0.0051884859890702,0.00815832681157165,0.0197072,0.0272998277586036
0.00104504525058201,0.00145409616974889,0.00204542668177906,0.00302144940045797,0.00517535331347066,0.00813780567038614,0.01965935,0.0272353443342046
0.00104237792595224,0.00145038655453038,0.00204021175445099,0.00301375564956439,0.00516222063787112,0.00811728452920063,0.0196115,0.0271708609098056
0.00103971060132248,0.00144667693931186,0.00203499682712292,0.0030060618986708,0.00514908796227158,0.00809676338801513,0.01956365,0.0271063774854065
0.00103704327669271,0.00144296732409335,0.00202978189979486,0.00299836814777722,0.00513595528667204,0.00807624224682962,0.0195158,0.0270418940610075
0.00103437595206295,0.00143925770887483,0.00202456697246679,0.00299067439688364,0.0051228226110725,0.00805572110564411,0.01946795,0.0269774106366085
0.00103170862743318,0.00143554809365631,0.00201935204513872,0.00298298064599006,0.00510968993547296,0.0080351999644586,0.0194201,0.0269129272122095
0.00102904130280341,0.0014318384784378,0.00201413711781065,0.00297528689509647,0.00509655725987342,0.00801467882327309,0.01937225,0.0268484437878105
0.00102637397817365,0.00142812886321928,0.00200892219048258,0.00296759314420289,0.00508342458427387,0.00799415768208758,0.0193244,0.0267839603634115
0.00102370665354388,0.00142441924800077,0.00200370726315451,0.00295989939330931,0.00507029190867433,0.00797363654090208,0.01927655,0.0267194769390125
0.00102103932891412,0.00142070963278225,0.00199849233582644,0.00295220564241573,0.00505715923307479,0.00795311539971657,0.0192287,0.0266549935146135
0.00101837200428435,0.00141700001756373,0.00199327740849838,0.00294451189152214,0.00504402655747525,0.00793259425853106,0.01918085,0.0265905100902145
0.00101570467965458,0.00141329040234522,0.00198806248117031,0.00293681814062856,0.00503089388187571,0.00791207311734555,0.019133,0.0265260266658155
0.00101303735502482,0.0014095807871267,0.00198284755384224,0.00292912438973498,0.00501776120627617,0.00789155197616004,0.01908515,0.0264615432414165
0.00101037003039505,0.00140587117190819,0.00197763262651417,0.0029214306388414,0.00500462853067663,0.00787103083497454,0.0190373,0.0263970598170175
0.00100770270576529,0.00140216155668967,0.0019724176991861,0.00291373688794781,0.00499149585507709,0.00785050969378903,0.01898945,0.0263325763926185
0.00100503538113552,0.00139845194147116,0.00196720277185803,0.00290604313705423,0.00497836317947755,0.00782998855260352,0.0189416,0.0262680929682195
0.00100236805650576,0.00139474232625264,0.00196198784452996,0.00289834938616065,0.00496523050387801,0.00780946741141801,0.01889375,0.0262036095438205
0.00099970073187599,0.00139103271103412,0.0019567729172019,0.00289065563526707,0.00495209782827846,0.0077889462702325,0.0188459,0.0261391261194215
0.000997033407246224,0.00138732309581561,0.00195155798987383,0.00288296188437348,0.00493896515267892,0.007768425129047,0.01879805,0.0260746426950225
0.000994366082616458,0.00138361348059709,0.00194634306254576,0.0028752681334799,0.00492583247707938,0.00774790398786149,0.0187502,0.0260101592706235
0.000991698757986692,0.00137990386537858,0.00194112813521769,0.00286757438258632,0.00491269980147984,0.00772738284667598,0.01870235,0.0259456758462245
0.000989031433356926,0.00137619425016006,0.00193591320788962,0.00285988063169274,0.0048995671258803,0.00770686170549047,0.0186545,0.0258811924218255
0.00098636410872716,0.00137248463494154,0.00193069828056155,0.00285218688079916,0.00488643445028076,0.00768634056430496,0.01860665,0.0258167089974264
0.000983696784097394,0.00136877501972303,0.00192548335323348,0.00284449312990557,0.00487330177468122,0.00766581942311946,0.0185588,0.0257522255730274
0.000981029459467628,0.00136506540450451,0.00192026842590541,0.00283679937901199,0.00486016909908168,0.00764529828193395,0.01851095,0.0256877421486284
0.000978362134837863,0.001361355789286,0.00191505349857735,0.00282910562811841,0.00484703642348214,0.00762477714074844,0.0184631,0.0256232587242294
0.000975694810208097,0.00135764617406748,0.00190983857124928,0.00282141187722483,0.0048339037478826,0.00760425599956293,0.01841525,0.0255587752998304
0.000973027485578331,0.00135393655884897,0.00190462364392121,0.00281371812633124,0.00482077107228306,0.00758373485837742,0.0183674,0.0254942918754314
0.000970360160948565,0.00135022694363045,0.00189940871659314,0.00280602437543766,0.00480763839668351,0.00756321371719192,0.01831955,0.0254298084510324
0.000967692836318799,0.00134651732841193,0.00189419378926507,0.00279833062454408,0.00479450572108397,0.00754269257600641,0.0182717,0.0253653250266334
0.000965025511689033,0.00134280771319342,0.001888978861937,0.0027906368736505,0.00478137304548443,0.0075221714348209,0.01822385,0.0253008416022344
0.000962358187059267,0.0013390980979749,0.00188376393460893,0.00278294312275691,0.00476824036988489,0.00750165029363539,0.018176,0.0252363581778354
0.000959690862429502,0.00133538848275639,0.00187854900728087,0.00277524937186333,0.00475510769428535,0.00748112915244988,0.01812815,0.0251718747534364
0.000957023537799736,0.00133167886753787,0.0018733340799528,0.00276755562096975,0.00474197501868581,0.00746060801126438,0.0180803,0.0251073913290374
0.00095435621316997,0.00132796925231935,0.00186811915262473,0.00275986187007617,0.00472884234308627,0.00744008687007887,0.01803245,0.0250429079046384
0.000951688888540204,0.00132425963710084,0.00186290422529666,0.00275216811918258,0.00471570966748673,0.00741956572889336,0.0179846,0.0249784244802394
0.000949021563910438,0.00132055002188232,0.00185768929796859,0.002744474368289,0.00470257699188719,0.00739904458770785,0.01793675,0.0249139410558404
0.000946354239280672,0.00131684040666381,0.00185247437064052,0.00273678061739542,0.00468944431628765,0.00737852344652234,0.0178889,0.0248494576314414
0.000943686914650906,0.00131313079144529,0.00184725944331245,0.00272908686650184,0.00467631164068811,0.00735800230533683,0.01784105,0.0247849742070424
0.000941019590021141,0.00130942117622677,0.00184204451598439,0.00272139311560825,0.00466317896508856,0.00733748116415133,0.0177932,0.0247204907826434
0.000938352265391375,0.00130571156100826,0.00183682958865632,0.00271369936471467,0.00465004628948902,0.00731696002296582,0.01774535,0.0246560073582444
0.000935684940761609,0.00130200194578974,0.00183161466132825,0.00270600561382109,0.00463691361388948,0.00729643888178031,0.0176975,0.0245915239338453
0.000933017616131843,0.00129829233057123,0.00182639973400018,0.00269831186292751,0.00462378093828994,0.0072759177405948,0.01764965,0.0245270405094463
0.000930350291502077,0.00129458271535271,0.00182118480667211,0.00269061811203392,0.0046106482626904,0.00725539659940929,0.0176018,0.0244625570850473
0.000927682966872311,0.0012908731001342,0.00181596987934404,0.00268292436114034,0.00459751558709086,0.00723487545822379,0.01755395,0.0243980736606483
0.000925015642242545,0.00128716348491568,0.00181075495201597,0.00267523061024676,0.00458438291149132,0.00721435431703828,0.0175061,0.0243335902362493
0.00092234831761278,0.00128345386969716,0.0018055400246879,0.00266753685935318,0.00457125023589178,0.00719383317585277,0.01745825,0.0242691068118503
0.000919680992983014,0.00127974425447865,0.00180032509735984,0.00265984310845959,0.00455811756029224,0.00717331203466726,0.0174104,0.0242046233874513
0.000917013668353248,0.00127603463926013,0.00179511017003177,0.00265214935756601,0.0045449848846927,0.00715279089348175,0.01736255,0.0241401399630523
0.000914346343723482,0.00127232502404162,0.0017898952427037,0.00264445560667243,0.00453185220909316,0.00713226975229625,0.0173147,0.0240756565386533
0.000911679019093716,0.0012686154088231,0.00178468031537563,0.00263676185577885,0.00451871953349361,0.00711174861111074,0.01726685,0.0240111731142543
0.00090901169446395,0.00126490579360458,0.00177946538804756,0.00262906810488527,0.00450558685789407,0.00709122746992523,0.017219,0.0239466896898553
0.000906344369834184,0.00126119617838607,0.00177425046071949,0.00262137435399168,0.00449245418229453,0.00707070632873972,0.01717115,0.0238822062654563
0.000903677045204419,0.00125748656316755,0.00176903553339142,0.0026136806030981,0.00447932150669499,0.00705018518755421,0.0171233,0.0238177228410573
0.000901009720574653,0.00125377694794904,0.00176382060606336,0.00260598685220452,0.00446618883109545,0.00702966404636871,0.01707545,0.0237532394166583
0.000898342395944887,0.00125006733273052,0.00175860567873529,0.00259829310131094,0.00445305615549591,0.0070091429051832,0.0170276,0.0236887559922593
0.000895675071315121,0.00124635771751201,0.00175339075140722,0.00259059935041735,0.00443992347989637,0.00698862176399769,0.01697975,0.0236242725678603
0.000893007746685355,0.00124264810229349,0.00174817582407915,0.00258290559952377,0.00442679080429683,0.00696810062281218,0.0169319,0.0235597891434613
0.000890340422055589,0.00123893848707497,0.00174296089675108,0.00257521184863019,0.00441365812869729,0.00694757948162667,0.01688405,0.0234953057190623
0.000887673097425823,0.00123522887185646,0.00173774596942301,0.00256751809773661,0.00440052545309775,0.00692705834044116,0.0168362,0.0234308222946632
0.000885005772796058,0.00123151925663794,0.00173253104209494,0.00255982434684302,0.00438739277749821,0.00690653719925566,0.01678835,0.0233663388702642
0.000882338448166292,0.00122780964141943,0.00172731611476688,0.00255213059594944,0.00437426010189866,0.00688601605807015,0.0167405,0.0233018554458652
0.000879671123536526,0.00122410002620091,0.00172210118743881,0.00254443684505586,0.00436112742629912,0.00686549491688464,0.01669265,0.0232373720214662
0.00087700379890676,0.00122039041098239,0.00171688626011074,0.00253674309416228,0.00434799475069958,0.00684497377569913,0.0166448,0.0231728885970672
0.000874336474276994,0.00121668079576388,0.00171167133278267,0.00252904934326869,0.00433486207510004,0.00682445263451362,0.01659695,0.0231084051726682
0.000871669149647228,0.00121297118054536,0.0017064564054546,0.00252135559237511,0.0043217293995005,0.00680393149332812,0.0165491,0.0230439217482692
0.000869001825017462,0.00120926156532685,0.00170124147812653,0.00251366184148153,0.00430859672390096,0.00678341035214261,0.01650125,0.0229794383238702
0.000866334500387697,0.00120555195010833,0.00169602655079846,0.00250596809058795,0.00429546404830142,0.0067628892109571,0.0164534,0.0229149548994712
0.000863667175757931,0.00120184233488982,0.00169081162347039,0.00249827433969436,0.00428233137270188,0.00674236806977159,0.01640555,0.0228504714750722
0.000860999851128165,0.0011981327196713,0.00168559669614233,0.00249058058880078,0.00426919869710234,0.00672184692858608,0.0163577,0.0227859880506732
0.000858332526498399,0.00119442310445278,0.00168038176881426,0.0024828868379072,0.0042560660215028,0.00670132578740058,0.01630985,0.0227215046262742
0.000855665201868633,0.00119071348923427,0.00167516684148619,0.00247519308701362,0.00424293334590325,0.00668080464621507,0.016262,0.0226570212018752
0.000852997877238867,0.00118700387401575,0.00166995191415812,0.00246749933612004,0.00422980067030371,0.00666028350502956,0.01621415,0.0225925377774762
0.000850330552609102,0.00118329425879724,0.00166473698683005,0.00245980558522645,0.00421666799470417,0.00663976236384405,0.0161663,0.0225280543530772
0.000847663227979336,0.00117958464357872,0.00165952205950198,0.00245211183433287,0.00420353531910463,0.00661924122265854,0.01611845,0.0224635709286782
0.00084499590334957,0.0011758750283602,0.00165430713217391,0.00244441808343929,0.00419040264350509,0.00659872008147304,0.0160706,0.0223990875042792
0.000842328578719804,0.00117216541314169,0.00164909220484585,0.00243672433254571,0.00417726996790555,0.00657819894028753,0.01602275,0.0223346040798802
0.000839661254090038,0.00116845579792317,0.00164387727751778,0.00242903058165212,0.00416413729230601,0.00655767779910202,0.0159749,0.0222701206554812
0.000836993929460272,0.00116474618270466,0.00163866235018971,0.00242133683075854,0.00415100461670647,0.00653715665791651,0.01592705,0.0222056372310822
0.000834326604830506,0.00116103656748614,0.00163344742286164,0.00241364307986496,0.00413787194110693,0.006516635516731,0.0158792,0.0221411538066831
0.00083165928020074,0.00115732695226762,0.00162823249553357,0.00240594932897138,0.00412473926550739,0.0064961143755455,0.01583135,0.0220766703822841
0.000828991955570975,0.00115361733704911,0.0016230175682055,0.00239825557807779,0.00411160658990785,0.00647559323435999,0.0157835,0.0220121869578851
0.000826324630941209,0.00114990772183059,0.00161780264087743,0.00239056182718421,0.0040984739143083,0.00645507209317448,0.01573565,0.0219477035334861
0.000823657306311443,0.00114619810661208,0.00161258771354937,0.00238286807629063,0.00408534123870876,0.00643455095198897,0.0156878,0.0218832201090871
0.000820989981681677,0.00114248849139356,0.0016073727862213,0.00237517432539705,0.00407220856310922,0.00641402981080346,0.01563995,0.0218187366846881
0.000818322657051911,0.00113877887617505,0.00160215785889323,0.00236748057450346,0.00405907588750968,0.00639350866961796,0.0155921,0.0217542532602891
0.000815655332422145,0.00113506926095653,0.00159694293156516,0.00235978682360988,0.00404594321191014,0.00637298752843245,0.01554425,0.0216897698358901
0.00081298800779238,0.00113135964573801,0.00159172800423709,0.0023520930727163,0.0040328105363106,0.00635246638724694,0.0154964,0.0216252864114911
0.000810320683162614,0.0011276500305195,0.00158651307690902,0.00234439932182272,0.00401967786071106,0.00633194524606143,0.01544855,0.0215608029870921
0.000807653358532848,0.00112394041530098,0.00158129814958095,0.00233670557092913,0.00400654518511152,0.00631142410487592,0.0154007,0.0214963195626931
0.000804986033903082,0.00112023080008247,0.00157608322225288,0.00232901182003555,0.00399341250951198,0.00629090296369041,0.01535285,0.0214318361382941
0.000802318709273316,0.00111652118486395,0.00157086829492482,0.00232131806914197,0.00398027983391244,0.00627038182250491,0.015305,0.0213673527138951
0.000800716900281894,0.00111429256968295,0.00156773459159914,0.00231669153269312,0.00397236860577611,0.00625798237835608,0.015275638,0.0213273728964868
0.000799115091290472,0.00111206395450194,0.00156460088827347,0.00231206499624428,0.00396445737763978,0.00624558293420724,0.015246276,0.0212873930790785
0.00079751328229905,0.00110983533932094,0.0015614671849478,0.00230743845979543,0.00395654614950346,0.00623318349005841,0.015216914,0.0212474132616702
0.000795911473307628,0.00110760672413994,0.00155833348162212,0.00230281192334659,0.00394863492136713,0.00622078404590958,0.015187552,0.0212074334442619
0.000794309664316207,0.00110537810895893,0.00155519977829645,0.00229818538689774,0.0039407236932308,0.00620838460176075,0.01515819,0.0211674536268536
0.000792707855324785,0.00110314949377793,0.00155206607497078,0.00229355885044889,0.00393281246509448,0.00619598515761192,0.015128828,0.0211274738094454
